Name,Text,Pic,Birth Date,兄弟,子,URL
安倍晴長,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F安倍晴長.json
惟宗行有,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F惟宗行有.json
安倍泰継,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F安倍泰継.json
中原忠景,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F中原忠景.json
藤原光能,藤原 光能（ふじわら の みつよし）は、平安時代末期の貴族。藤原北家御子左流。藤原忠成の子。正三位・参議。,http://commons.wikimedia.org/wiki/Special:FilePath/Fujiwara_no_Mitsuyoshi.jpg?width=300,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原光能.json
藤原光茂,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原光茂.json
清原良季,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F清原良季.json
藤原光兼,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原光兼.json
源範綱,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源範綱.json
三善光衡,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F三善光衡.json
藤原尚俊,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原尚俊.json
紀重久,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F紀重久.json
藤原成俊,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原成俊.json
藤原久国,?－?　戦国時代の画家。大永(たいえい)4年(1524)京都真正極楽寺の「真如堂(しんにょどう)縁起絵巻」3巻をえがいた。画風は漢画の影響をうけた濃厚な色調を特色とした。通称は掃部助。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原久国.json
源雅光,"1089－1127　平安時代後期の官吏,歌人。寛治(かんじ)3年生まれ。治部大輔(たいふ)。永久3年の「内大臣家歌合」など藤原忠通家の歌合わせのほとんどに参加。歌は「金葉和歌集」などの勅撰集に17首ある。父については諸説があるが,源顕房(あきふさ)とかんがえられる。大治(だいじ)2年10月3日死去。39歳。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源雅光.json
平胤景,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平胤景.json
藤原任子,[生]承安4(1174).京都[没]暦仁1(1238).12.28. 京都鎌倉時代，後島羽天皇の中宮。名は任子 (たえこ) 。九条兼実の娘。母は藤原兼子。建久1 (1190) 年入内して女御となり，同年立后宣下，中宮職に付され昇子内親王 (春華門院) を産んだ。建久7 (1196) 年内裏を退き，正治2 (1200) 年院号宣下を受けた。翌年出家，のち年官，年爵を辞した。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原任子.json
藤原兼親,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原兼親.json
藤原信嗣,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原信嗣.json
額田孝家,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F額田孝家.json
藤原光頼,"没年：承安3.1.5(1173.2.18)
生年：天治1(1124)
平安後期の公卿。白河院司として権勢をほしいままにした葉室(藤原)顕隆の孫で,権中納言顕頼と権中納言藤原俊忠の娘の子。葉室大納言,桂大納言,六条などと号す。弁官,内蔵頭,蔵人頭を経て,保元1(1156)年参議従三位,永暦1(1160)年権大納言に昇進した。『愚管抄』に「諸大夫ノ大納言ハ光頼ニゾ初マリタル」と記されている。応保1(1161)年正二位。長寛2(1164)年出家,法名は光然。有為な実務官人であると同時に,当時の貴族社会において珍しく大力の剛の者であったことが記録,説話などによって知られる。最も有名な話は,権勢家であった甥藤原信頼を怖じず,平治の乱(1159)で信頼に与しようとした弟の惟方を戒めて内裏に幽閉されていた二条天皇を救い出させ,信頼方の計画を破ったことであろう。また,歌人でもあり『桂大納言家集』などがある。河野房雄『平安末期政治史研究』
                        (木村真美子)",http://commons.wikimedia.org/wiki/Special:FilePath/藤原光頼.jpg?width=300,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原光頼.json
藤原憲政,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原憲政.json
藤原行光,生没年未詳。南北朝時代の画家。文和(ぶんな)年間（1352～56）から1371年（建徳2・応安4）ごろまで絵所預(えどころあずかり)を勤め、越前守(えちぜんのかみ)、刑部少輔(ぎょうぶのしょうゆう)、従(じゅ)四位上に任じられている。1389年（元中6・康応1）までに出家し、閑楽と号す。土佐光信(みつのぶ)は行光を土佐派の祖としており、画系的なつながりが推定される。遺品はないが、記録によれば『地蔵絵』などの絵巻類、曼荼羅(まんだら)、絵図などを制作しており、公家(くげ)のみならず、武家・寺社の注文も受けて幅広く活躍していたと考えられる。［加藤悦子］,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原行光.json
荒木田景信,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F荒木田景信.json
源通氏,源 通氏（みなもと の みちうじ）は、鎌倉時代初期の公卿。従三位右中将。正二位大納言源通方の長男。母は正三位権中納言藤原長兼の娘である藤原則子。子は参議源具氏、孫の左中将源具顕は京極派歌人として知られる。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源通氏.json
荒木田元兼,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F荒木田元兼.json
下毛野武名,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F下毛野武名.json
藤原景直,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原景直.json
藤原季範,藤原 季範（ふじわら の すえのり、寛治4年（1090年） - 久寿2年12月2日（1155年12月27日））は、平安時代末期の公家・神官。藤原南家、藤原季兼の子。位階は従四位下。額田冠者を名乗る。,http://ja.wikipedia.org/wiki/Special:FilePath/Yoritomo_ubuyu.JPG?width=300,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原季範.json
平度房,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平度房.json
惟宗清弘,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F惟宗清弘.json
藤原忠重,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原忠重.json
源具実,"1203－1277　鎌倉時代の公卿(くぎょう)。建仁(けんにん)3年生まれ。源通具(みちとも)の次男。母は能円の娘。承久(じょうきゅう)3年(1221)参議。正二位にすすみ,内大臣となる。岩倉内大臣とよばれた。建治(けんじ)3年4月26日死去。75歳。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源具実.json
卜部兼文,"?－?　鎌倉時代の神道家。卜部兼頼の子。文永3年(1266)ごろ神祇権大副(じんぎのごんのたいふ)。11年から翌年にかけて一条実経らに「日本書紀」を講じ,子兼方の「釈日本紀」の基をつくった。10年「古事記裏書」をあらわした。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F卜部兼文.json
中原師兼,"1195－1253　鎌倉時代の官吏。建久6年生まれ。中原師重(もろしげ)の子。中原師顕(もろあき)の父。明経(みょうぎょう)博士。寛喜(かんぎ)2年大外記となり,建長4年宗尊(むねたか)親王の征夷(せいい)大将軍就任のとき宣旨(せんじ)を作成。下総守(しもうさのかみ),河内(かわちの)守,紀伊(きいの)守を歴任。5年出家。建長5年3月6日死去。59歳。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F中原師兼.json
藤原基家,［1203～1280］鎌倉中期の歌人。良経の子。正二位内大臣。「続古今和歌集」の撰者の一人。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原基家.json
秦頼種,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F秦頼種.json
藤原宗嗣,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原宗嗣.json
藤原成光,藤原 成光（ふじわら の なりみつ）は平安時代後期の貴族、儒学者。藤原式家、文章博士・藤原敦光の四男または五男。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原成光.json
中原清景,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F中原清景.json
藤原公季,[生]天徳1(957).京都[没]長元2(1029).10.17. 京都平安時代の廷臣。師輔の子。母は醍醐天皇の皇女康子内親王。『大鏡』によると，幼少のとき姉の村上天皇の中宮安子によって皇子と同じように宮中で養育されたという。天元4 (981) 年従三位となって公卿に列し，参議，中納言，左近衛大将，内大臣，右大臣を経て，治安1 (1021) 年従一位，太政大臣。死去に際して，正一位が贈られ，仁義公と諡 (おくりな) された。閑院と称し，子孫は三条，阿野，西園寺，清水谷，今出河，洞院，徳大寺などの諸家に分れた。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原公季.json
藤原定長,"没年：建久6.11.11(1195.12.14)
生年：久安5(1149)
平安末・鎌倉初期の公卿。藤原光房と藤原為忠の娘の子。受領歴任後,蔵人,検非違使,弁官の三事兼帯。さらに蔵人頭を経て,文治5(1189)年参議に至る。勧修寺流藤原氏の出で,兄の吉田経房,藤原光長と同様に実務にたけ,摂関家家司や院司も務める。兄弟の結束は固かったが,源平内乱期にあってそれぞれの政治的立場は異なり,定長は後白河院の近習であり,また後白河法皇と親密な摂政近衛基通の「方人」とも称され,政所別当となっている。特に文治年間からは後白河法皇への奏聞や院宣を奉じることが多くみられ,経房と共に鎌倉の源頼朝と後白河法皇とのパイプ役となっている。
                        (奥田環)",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原定長.json
祝部成茂,"1180－1254　鎌倉時代の神職,歌人。治承(じしょう)4年生まれ。祝部成仲の孫。後鳥羽院下野(ごとばいんの-しもつけ)の兄。近江(おうみ)(滋賀県)日吉社の禰宜惣官(ねぎそうかん)。元久元年の春日社歌合や建長3年の影供歌合などに参加。歌は「新古今和歌集」などの勅撰集に44首あるほか,家集「成茂宿禰(すくね)集」がある。建長6年8月死去。75歳。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F祝部成茂.json
藤原隆衡,藤原 高衡（ふじわら の たかひら、生年未詳 - 建仁元年2月29日（1201年4月4日））は、平安時代末期、鎌倉時代初期の奥州藤原氏の武将。奥州藤原氏第3代の藤原秀衡の四男。通称を本吉冠者という。兄に藤原国衡、奥州藤原氏第4代藤原泰衡、藤原忠衡。弟に藤原通衡、藤原頼衡がいる。父秀衡存命時においては、陸奥国桃生郡の本吉荘の荘司を務めていたとされる。秀衡死後、4代目となった兄の泰衡は源頼朝と奥州合戦を戦い滅亡するが、その際高衡は下河辺行平を通じて降伏し捕虜となった。鎌倉に護送された後、相模国に配流されたが、後に赦免され、暫くは鎌倉幕府の客将のような存在であったと言われる。正治3年（1201年）、城長茂らが幕府転覆を図った建仁の乱においては、謀叛の一味に加わり京に潜入する。長茂の決起が失敗すると、一味からの離脱を図り藤原範季の邸宅に逃げ込むが、結局仲間によって連れ戻され、最後は幕府の追っ手によって討ち取られた。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原隆衡.json
藤原有実,"847－914　平安時代前期-中期の公卿(くぎょう)。承和(じょうわ)14年生まれ。北家藤原良仁(よしひと)の次男。左近衛(さこんえの)中将兼蔵人頭(くろうどのとう)をへて,元慶(がんぎょう)6年(882)参議となる。左衛門督(さえもんのかみ),陸奥出羽按察使(むつでわあぜち)をかね,正三位にすすんだ。延喜(えんぎ)14年5月12日死去。68歳(「公卿補任(ぶにん)」では67歳)。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原有実.json
菅原公久,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F菅原公久.json
平定茂,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平定茂.json
藤原親世,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原親世.json
藤原盛忠,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原盛忠.json
藤原忠光,"?－1192　平安後期-鎌倉時代の武将。藤原忠清の子。平景清(かげきよ)の兄。平家の侍大将。壇ノ浦での敗戦後行方をくらまし,建久3年鎌倉永福寺の創建工事にまぎれて源頼朝の命をねらう。変装をみやぶられ,同年2月24日さらし首となった。通称は上総(かずさ)五郎兵衛尉。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原忠光.json
卜部兼躬,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F卜部兼躬.json
高階重家,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F高階重家.json
紀済文,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F紀済文.json
藤原教通,藤原 教通（ふじわら の のりみち）は、平安時代中期の公卿。摂政太政大臣・藤原道長の五男。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原教通.json
源師親,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源師親.json
菅原貞時,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F菅原貞時.json
荒木田宗経,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F荒木田宗経.json
藤原仲実,藤原 仲実（ふじわら の なかざね、康平7年（1064年） - 保安2年12月23日（1122年2月1日））は、平安時代後期の公卿。大納言藤原実季の三男。桟敷または高松を号す。官位は正二位・権大納言。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原仲実.json
藤原宗仲,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原宗仲.json
藤原有倫,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原有倫.json
藤原光近,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原光近.json
藤原実直,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原実直.json
鴨祐継,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F鴨祐継.json
藤原俊親,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原俊親.json
藤原親方,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原親方.json
藤原基兼,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原基兼.json
大中臣友景,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F大中臣友景.json
源康定,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源康定.json
藤原親仲,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原親仲.json
藤原則俊,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原則俊.json
荒木田満言,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F荒木田満言.json
賀茂在栄,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F賀茂在栄.json
源周成,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源周成.json
藤原宗方,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原宗方.json
藤原盛直,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原盛直.json
中原遠経,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F中原遠経.json
紀景弘,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F紀景弘.json
安倍資朝,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F安倍資朝.json
藤原忠基,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原忠基.json
藤原宗世,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原宗世.json
清原信俊,"1077－1145　平安時代後期の儒者。承暦(じょうりゃく)元年生まれ。仏教をあつく信仰し,法華経の写経,読経,略読につとめた。久安元年10月2日死去。69歳。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F清原信俊.json
三善員衡,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F三善員衡.json
橘親氏,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F橘親氏.json
中原知康,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F中原知康.json
中原明能,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F中原明能.json
中原永親,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F中原永親.json
藤原忠俊,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原忠俊.json
藤原顕朝,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原顕朝.json
藤原行重,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原行重.json
藤原実忠,"?－?　鎌倉時代の公家。藤原公明(きんあき)の子。建永元年(1206)肥後守(ひごのかみ)となる。のち左近衛(さこんえの)中将,正四位下。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原実忠.json
藤原隆経,藤原 隆経（ふじわら の たかつね、生没年不詳）は、平安時代中期の貴族、歌人。藤原北家魚名流、右衛門佐・藤原頼任の子。官位は正四位下・美濃守。尊仁親王（後の後三条天皇）の春宮大進を務める。その他甲斐守、摂津守、美濃守等の国司を歴任し、延久4年（1072年）正四位下に昇った。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原隆経.json
大中臣盛能,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F大中臣盛能.json
源仲季,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源仲季.json
紀宗国,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F紀宗国.json
藤原隆綱,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原隆綱.json
大江景長,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F大江景長.json
藤原孝俊,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原孝俊.json
藤原顕氏,"1207－1274　鎌倉時代の公卿(くぎょう),歌人。承元(じょうげん)元年生まれ。藤原顕家の子。内蔵頭(くらのかみ)となり,仁治(にんじ)4年(1243)従三位,のち従二位。鎌倉幕府の行事にしばしば参加した。六条家の歌人で,号は紙屋河。「続後撰(しょくごせん)和歌集」以下の勅撰集に11首はいり,鎌倉歌壇でも活躍した。文永11年11月8日死去。68歳。家集に「顕氏集」。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原顕氏.json
藤原為世,二条 為世（にじょう ためよ）は、鎌倉時代後期から南北朝時代初期にかけての公卿・歌人。歌道二条派の祖二条為氏の長男。極官が権大納言だったので藤大納言とも呼ばれた。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原為世.json
高階時実,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F高階時実.json
紀貫之,[生]貞観10(868)頃[没]天慶8(945)/天慶9(946)平安時代前期の歌人。『土佐日記』の作者。三十六歌仙の一人。望行 (もちゆき) の子。御書所預，大内記，加賀介，土佐守などを経て従五位上，木工権頭 (もくのごんのかみ) にいたる。若くして『寛平御時后宮歌合』 (889?) ，『是貞親王家歌合』 (893) に列し，延喜5 (905) 年『古今和歌集』の撰者に任じられ，仮名序を執筆。同7年宇多院大堰川 (おおいがわ) 行幸に供奉して和歌を詠み，序を執筆，同 13年『亭子院歌合』『内裏菊合 (だいりきくあわせ) 』に出詠。延長8 (930) 年土佐守として赴任し『新撰和歌』を撰。承平5 (935) 年帰京，旅中の体験を『土佐日記』に記した。家集『貫之集』がある。勅撰集入撰歌は『古今集』以下 452首に及ぶ。書は，藤原定家が臨書した貫之自筆本『土佐日記』末尾2ページが残る。その他『自家集切』『桂本万葉集』『高野切』『寸松庵色紙』などがその書にあてられている。,http://commons.wikimedia.org/wiki/Special:FilePath/Ki_no_Tsurayuki.jpg?width=300,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F紀貫之.json
